Customer_ID,Acquisition_Channel,Segment,CAC,Monthly_Revenue,Churn_Month
CUST_05545,Email,Enterprise,153.98,586.84,19
CUST_05546,Paid Social,Enterprise,901.48,610.47,5
CUST_05547,Paid Social,SMB,785.16,306.13,6
CUST_05548,Paid Social,SMB,474.31,503.33,5
CUST_05549,Paid Social,SMB,140.78,256.62,3
CUST_05550,Paid Social,Enterprise,1082.06,561.32,4
CUST_05551,Paid Social,SMB,336.18,245.68,4
CUST_05552,Organic SEO,SMB,199.27,421.16,32
CUST_05553,Referral,SMB,72.42,380.55,21
CUST_05554,Email,SMB,107.01,412.57,14
CUST_05555,Referral,SMB,157.03,495.7,19
CUST_05556,Email,Enterprise,169.64,770.88,16
CUST_05557,Paid Social,Enterprise,900.63,442.14,4
CUST_05558,Email,Enterprise,174.25,801.36,18
CUST_05559,Paid Social,Enterprise,867.54,478.95,5
CUST_05560,Email,Enterprise,202.75,581.09,8
CUST_05561,Organic SEO,SMB,104.14,345.86,14
CUST_05562,Referral,SMB,116.68,390.21,33
CUST_05563,Paid Social,Enterprise,797.93,508.66,4
CUST_05564,Paid Social,SMB,575.16,328.42,5
CUST_05565,Referral,SMB,50.0,484.98,15
CUST_05566,Paid Social,SMB,440.24,294.54,3
CUST_05567,Email,SMB,164.02,281.43,24
CUST_05568,Email,SMB,115.09,477.01,20
CUST_05569,Referral,SMB,66.61,250.78,22
CUST_05570,Referral,SMB,67.61,625.36,20
CUST_05571,Referral,Enterprise,148.99,714.53,24
CUST_05572,Paid Social,SMB,284.64,272.32,5
CUST_05573,Referral,Enterprise,133.26,1020.36,20
CUST_05574,Email,SMB,50.0,461.8,12
CUST_05575,Email,SMB,134.82,355.45,17
CUST_05576,Paid Social,SMB,562.94,145.18,7
CUST_05577,Email,SMB,155.03,360.13,10
CUST_05578,Referral,Enterprise,125.26,981.47,9
CUST_05579,Referral,Enterprise,171.35,722.95,16
CUST_05580,Organic SEO,Enterprise,190.84,795.07,23
CUST_05581,Paid Social,Enterprise,961.64,537.2,5
CUST_05582,Organic SEO,SMB,192.96,411.38,4
CUST_05583,Referral,SMB,119.72,524.15,19
CUST_05584,Email,SMB,50.0,338.04,17
CUST_05585,Organic SEO,SMB,125.57,380.54,23
CUST_05586,Paid Social,SMB,927.55,245.72,5
CUST_05587,Organic SEO,SMB,102.57,304.85,17
CUST_05588,Organic SEO,SMB,222.66,450.09,27
CUST_05589,Referral,SMB,50.0,247.91,28
CUST_05590,Email,SMB,177.2,318.15,1
CUST_05591,Organic SEO,Enterprise,230.89,804.9,13
CUST_05592,Organic SEO,SMB,163.11,568.84,25
CUST_05593,Paid Social,Enterprise,1044.6,490.2,4
CUST_05594,Referral,Enterprise,186.02,899.3,22
CUST_05595,Organic SEO,SMB,58.93,281.4,21
CUST_05596,Organic SEO,SMB,85.94,389.23,20
CUST_05597,Organic SEO,SMB,180.25,421.63,21
CUST_05598,Email,Enterprise,174.93,532.57,12
CUST_05599,Email,Enterprise,235.85,557.92,11
CUST_05600,Email,SMB,64.92,139.63,11
CUST_05601,Paid Social,SMB,676.07,167.99,2
CUST_05602,Organic SEO,Enterprise,244.8,824.16,8
CUST_05603,Paid Social,SMB,667.6,102.81,4
CUST_05604,Email,Enterprise,184.63,618.66,15
CUST_05605,Paid Social,SMB,636.14,228.83,4
CUST_05606,Email,SMB,132.58,334.69,13
CUST_05607,Referral,Enterprise,160.98,798.2,16
CUST_05608,Referral,Enterprise,187.7,954.1,26
CUST_05609,Organic SEO,Enterprise,313.61,670.41,23
CUST_05610,Organic SEO,SMB,134.14,462.21,17
CUST_05611,Paid Social,SMB,552.37,263.39,6
CUST_05612,Email,Enterprise,129.45,522.24,18
CUST_05613,Referral,SMB,100.47,319.17,24
CUST_05614,Paid Social,SMB,242.57,526.29,6
CUST_05615,Organic SEO,Enterprise,312.84,776.32,14
CUST_05616,Referral,SMB,50.0,405.2,16
CUST_05617,Referral,SMB,59.95,235.82,23
CUST_05618,Paid Social,Enterprise,831.14,544.16,5
CUST_05619,Organic SEO,Enterprise,289.27,1060.54,22
CUST_05620,Paid Social,SMB,269.1,273.79,4
CUST_05621,Paid Social,SMB,254.52,104.55,5
CUST_05622,Referral,Enterprise,183.91,759.99,27
CUST_05623,Referral,Enterprise,169.47,1051.46,28
CUST_05624,Email,Enterprise,195.87,827.38,11
CUST_05625,Paid Social,SMB,926.25,153.41,4
CUST_05626,Referral,SMB,68.15,371.02,39
CUST_05627,Organic SEO,SMB,124.24,453.62,16
CUST_05628,Organic SEO,Enterprise,331.69,708.14,19
CUST_05629,Organic SEO,Enterprise,313.22,688.6,31
CUST_05630,Paid Social,SMB,618.57,212.16,3
CUST_05631,Email,SMB,116.13,199.48,23
CUST_05632,Email,SMB,131.41,306.64,20
CUST_05633,Paid Social,Enterprise,769.13,391.96,4
CUST_05634,Paid Social,Enterprise,921.96,543.75,2
CUST_05635,Paid Social,SMB,413.86,50.0,3
CUST_05636,Paid Social,SMB,624.75,318.99,3
CUST_05637,Email,SMB,97.39,317.43,20
CUST_05638,Referral,SMB,141.52,439.9,20
CUST_05639,Paid Social,Enterprise,639.14,505.73,8
CUST_05640,Paid Social,Enterprise,1131.23,511.74,5
CUST_05641,Organic SEO,SMB,110.69,320.72,18
CUST_05642,Referral,SMB,93.27,551.4,27
CUST_05643,Organic SEO,Enterprise,306.73,658.09,13
CUST_05644,Organic SEO,SMB,98.73,385.91,7
CUST_05645,Email,SMB,111.72,448.82,18
CUST_05646,Paid Social,Enterprise,835.87,433.16,6
CUST_05647,Paid Social,Enterprise,954.09,473.82,4
CUST_05648,Email,Enterprise,206.44,643.21,19
CUST_05649,Email,SMB,167.85,185.11,11
CUST_05650,Email,SMB,172.66,330.75,11
CUST_05651,Email,SMB,156.25,347.46,24
CUST_05652,Email,SMB,101.41,420.33,10
CUST_05653,Paid Social,Enterprise,1150.28,580.97,7
CUST_05654,Organic SEO,SMB,218.63,349.1,12
CUST_05655,Paid Social,Enterprise,790.63,337.5,3
CUST_05656,Paid Social,SMB,572.66,228.2,4
CUST_05657,Email,SMB,76.31,146.62,16
CUST_05658,Referral,Enterprise,172.77,767.1,18
CUST_05659,Referral,SMB,141.97,570.73,13
CUST_05660,Email,SMB,108.19,453.22,15
CUST_05661,Paid Social,SMB,447.59,330.85,6
CUST_05662,Paid Social,SMB,664.35,208.92,5
CUST_05663,Referral,SMB,140.32,413.52,19
CUST_05664,Organic SEO,SMB,225.8,585.0,28
CUST_05665,Email,Enterprise,186.15,645.97,11
CUST_05666,Email,Enterprise,208.31,569.96,13
CUST_05667,Email,SMB,143.55,352.05,8
CUST_05668,Referral,SMB,142.96,278.69,16
CUST_05669,Paid Social,SMB,272.99,172.98,3
CUST_05670,Email,SMB,72.74,80.89,16
CUST_05671,Referral,SMB,96.12,711.77,24
CUST_05672,Paid Social,Enterprise,809.61,387.94,4
CUST_05673,Email,SMB,132.19,267.18,16
CUST_05674,Organic SEO,Enterprise,389.34,725.75,8
CUST_05675,Referral,Enterprise,190.07,936.86,11
CUST_05676,Paid Social,Enterprise,975.98,406.19,5
CUST_05677,Organic SEO,SMB,266.44,340.53,23
CUST_05678,Paid Social,SMB,274.87,95.75,8
CUST_05679,Email,Enterprise,216.85,732.48,20
CUST_05680,Paid Social,SMB,400.99,306.76,6
CUST_05681,Paid Social,Enterprise,665.94,632.17,6
CUST_05682,Organic SEO,SMB,74.98,382.03,16
CUST_05683,Referral,SMB,137.64,236.62,43
CUST_05684,Paid Social,Enterprise,867.59,562.46,7
CUST_05685,Paid Social,Enterprise,863.72,485.66,4
CUST_05686,Email,Enterprise,163.15,697.83,15
CUST_05687,Organic SEO,Enterprise,244.94,718.39,20
CUST_05688,Referral,SMB,60.09,387.89,27
CUST_05689,Paid Social,SMB,540.5,138.04,4
CUST_05690,Email,Enterprise,222.67,765.98,12
CUST_05691,Paid Social,SMB,395.46,169.94,4
CUST_05692,Paid Social,Enterprise,971.9,549.5,6
CUST_05693,Email,SMB,107.9,181.49,18
CUST_05694,Email,SMB,119.16,320.7,10
CUST_05695,Email,SMB,103.19,201.6,17
CUST_05696,Organic SEO,SMB,126.21,302.85,10
CUST_05697,Organic SEO,Enterprise,337.13,739.56,18
CUST_05698,Organic SEO,Enterprise,231.37,586.44,15
CUST_05699,Referral,SMB,75.0,458.06,19
CUST_05700,Paid Social,SMB,366.7,97.2,5
CUST_05701,Paid Social,SMB,352.62,351.37,5
CUST_05702,Organic SEO,SMB,185.73,332.63,19
CUST_05703,Organic SEO,SMB,98.56,230.4,18
CUST_05704,Paid Social,SMB,598.67,57.38,4
CUST_05705,Referral,SMB,152.47,482.3,31
CUST_05706,Paid Social,SMB,381.87,191.29,6
CUST_05707,Referral,SMB,109.82,407.73,14
CUST_05708,Paid Social,SMB,704.23,458.42,2
CUST_05709,Email,SMB,175.16,270.51,14
CUST_05710,Referral,SMB,97.44,263.28,21
CUST_05711,Paid Social,SMB,205.97,275.35,8
CUST_05712,Referral,Enterprise,137.12,874.06,21
CUST_05713,Organic SEO,SMB,211.19,404.61,22
CUST_05714,Referral,Enterprise,141.78,952.36,1
CUST_05715,Email,SMB,142.04,199.31,14
CUST_05716,Organic SEO,Enterprise,320.22,599.03,23
CUST_05717,Paid Social,SMB,473.63,363.28,3
CUST_05718,Organic SEO,Enterprise,166.73,764.82,20
CUST_05719,Paid Social,SMB,616.77,130.31,2
CUST_05720,Paid Social,Enterprise,842.78,542.48,5
CUST_05721,Paid Social,SMB,778.98,198.89,2
CUST_05722,Organic SEO,SMB,223.8,381.47,19
CUST_05723,Email,Enterprise,237.52,792.05,15
CUST_05724,Paid Social,SMB,707.78,282.19,4
CUST_05725,Paid Social,Enterprise,857.02,551.51,3
CUST_05726,Email,SMB,151.89,330.03,17
CUST_05727,Paid Social,SMB,755.29,264.59,5
CUST_05728,Paid Social,Enterprise,884.13,483.88,5
CUST_05729,Paid Social,SMB,741.4,177.44,3
CUST_05730,Referral,SMB,132.98,346.4,23
CUST_05731,Referral,Enterprise,138.79,677.67,23
CUST_05732,Organic SEO,Enterprise,342.41,761.17,10
CUST_05733,Email,Enterprise,207.91,600.18,5
CUST_05734,Organic SEO,SMB,147.15,416.95,23
CUST_05735,Email,SMB,191.06,376.84,19
CUST_05736,Email,SMB,54.19,469.07,21
CUST_05737,Email,SMB,95.48,379.76,18
CUST_05738,Paid Social,Enterprise,1163.64,482.4,3
CUST_05739,Paid Social,SMB,407.8,313.21,2
CUST_05740,Organic SEO,SMB,50.0,458.37,19
CUST_05741,Referral,SMB,88.65,250.28,11
CUST_05742,Organic SEO,Enterprise,237.43,807.79,15
CUST_05743,Referral,Enterprise,191.0,771.97,18
CUST_05744,Referral,Enterprise,184.11,847.0,20
CUST_05745,Paid Social,SMB,380.17,157.9,5
CUST_05746,Email,Enterprise,224.77,693.58,13
CUST_05747,Email,SMB,102.93,466.61,10
CUST_05748,Referral,SMB,154.01,432.96,20
CUST_05749,Referral,SMB,121.37,151.26,30
CUST_05750,Email,SMB,195.6,418.36,7
CUST_05751,Paid Social,SMB,633.55,380.64,7
CUST_05752,Email,Enterprise,139.64,768.55,23
CUST_05753,Paid Social,SMB,501.3,101.76,6
CUST_05754,Email,SMB,159.42,301.78,11
CUST_05755,Referral,Enterprise,193.87,796.05,24
CUST_05756,Organic SEO,Enterprise,368.99,585.53,22
CUST_05757,Email,Enterprise,193.7,654.84,18
CUST_05758,Organic SEO,SMB,105.72,230.75,9
CUST_05759,Organic SEO,SMB,225.91,319.12,20
CUST_05760,Organic SEO,SMB,122.9,232.21,21
CUST_05761,Email,SMB,126.76,292.49,17
CUST_05762,Referral,SMB,54.38,557.88,29
CUST_05763,Referral,SMB,114.58,371.64,22
CUST_05764,Paid Social,SMB,778.39,347.8,7
CUST_05765,Referral,SMB,60.68,306.87,22
CUST_05766,Email,SMB,130.31,301.48,14
CUST_05767,Paid Social,SMB,724.13,224.33,3
CUST_05768,Paid Social,SMB,298.06,254.74,9
CUST_05769,Paid Social,SMB,320.33,204.16,8
CUST_05770,Referral,SMB,71.05,479.21,33
CUST_05771,Email,SMB,69.18,285.62,14
CUST_05772,Email,SMB,50.0,464.09,13
CUST_05773,Paid Social,SMB,338.28,192.5,6
CUST_05774,Email,Enterprise,208.08,596.79,17
CUST_05775,Paid Social,Enterprise,1045.27,493.86,4
CUST_05776,Organic SEO,SMB,212.95,340.29,26
CUST_05777,Email,Enterprise,168.91,597.81,12
CUST_05778,Paid Social,SMB,453.01,232.73,3
CUST_05779,Referral,SMB,91.39,493.5,13
CUST_05780,Paid Social,Enterprise,805.19,547.07,3
CUST_05781,Email,SMB,97.78,418.38,23
CUST_05782,Organic SEO,Enterprise,301.89,749.38,15
CUST_05783,Email,SMB,152.98,422.67,11
CUST_05784,Paid Social,SMB,659.88,177.87,3
CUST_05785,Paid Social,SMB,468.34,321.75,5
CUST_05786,Referral,SMB,97.88,465.82,24
CUST_05787,Paid Social,SMB,475.45,289.37,4
CUST_05788,Referral,SMB,110.79,531.41,26
CUST_05789,Referral,SMB,114.29,480.43,29
CUST_05790,Paid Social,Enterprise,490.11,572.84,7
CUST_05791,Paid Social,Enterprise,787.06,429.96,6
CUST_05792,Email,SMB,70.3,251.66,16
CUST_05793,Referral,SMB,60.04,533.75,17
CUST_05794,Referral,Enterprise,172.12,932.98,31
CUST_05795,Organic SEO,SMB,221.92,301.75,11
CUST_05796,Email,SMB,149.71,252.93,14
CUST_05797,Paid Social,SMB,305.23,293.61,4
CUST_05798,Referral,Enterprise,158.27,893.46,23
CUST_05799,Referral,SMB,111.16,388.43,17
CUST_05800,Paid Social,SMB,161.28,241.74,4
CUST_05801,Paid Social,SMB,368.11,238.13,6
CUST_05802,Paid Social,SMB,696.14,94.34,4
CUST_05803,Paid Social,SMB,668.98,376.14,3
CUST_05804,Referral,SMB,136.24,244.49,28
CUST_05805,Organic SEO,SMB,135.09,531.91,15
CUST_05806,Paid Social,SMB,440.22,220.49,2
CUST_05807,Organic SEO,SMB,50.0,416.12,22
CUST_05808,Referral,Enterprise,180.77,732.98,24
CUST_05809,Email,Enterprise,158.44,710.73,20
CUST_05810,Organic SEO,SMB,174.05,521.54,17
CUST_05811,Paid Social,SMB,457.0,238.56,2
CUST_05812,Referral,SMB,73.9,379.03,20
CUST_05813,Referral,SMB,97.39,227.56,15
CUST_05814,Paid Social,Enterprise,1102.77,315.35,5
CUST_05815,Paid Social,SMB,428.76,246.91,7
CUST_05816,Paid Social,Enterprise,875.39,552.28,5
CUST_05817,Paid Social,Enterprise,879.31,475.01,6
CUST_05818,Email,Enterprise,170.08,564.46,16
CUST_05819,Referral,SMB,94.75,182.86,21
CUST_05820,Organic SEO,SMB,78.39,428.95,8
CUST_05821,Referral,SMB,155.38,376.03,16
CUST_05822,Organic SEO,Enterprise,258.52,829.19,22
CUST_05823,Email,Enterprise,190.66,535.32,11
CUST_05824,Email,SMB,124.89,408.8,20
CUST_05825,Paid Social,SMB,526.26,319.56,7
CUST_05826,Organic SEO,SMB,223.42,461.42,13
CUST_05827,Email,SMB,155.32,358.82,18
CUST_05828,Paid Social,SMB,723.0,264.77,4
CUST_05829,Organic SEO,SMB,87.81,327.38,19
CUST_05830,Organic SEO,SMB,168.66,386.83,22
CUST_05831,Referral,Enterprise,189.79,887.93,16
CUST_05832,Organic SEO,SMB,175.0,607.1,19
CUST_05833,Referral,SMB,77.64,489.66,25
CUST_05834,Organic SEO,SMB,187.08,511.02,19
CUST_05835,Email,Enterprise,262.64,693.87,22
CUST_05836,Email,SMB,166.3,402.57,19
CUST_05837,Referral,Enterprise,240.05,1035.96,16
CUST_05838,Organic SEO,SMB,166.75,330.88,28
CUST_05839,Email,Enterprise,259.31,865.04,12
CUST_05840,Email,Enterprise,252.58,542.37,9
CUST_05841,Organic SEO,SMB,128.18,526.36,13
CUST_05842,Paid Social,Enterprise,895.97,603.0,6
CUST_05843,Paid Social,SMB,894.91,232.8,4
CUST_05844,Paid Social,SMB,298.99,199.38,3
CUST_05845,Referral,SMB,50.0,675.24,22
CUST_05846,Paid Social,SMB,962.46,156.96,4
CUST_05847,Paid Social,Enterprise,759.43,438.33,6
CUST_05848,Email,Enterprise,228.48,755.16,21
CUST_05849,Organic SEO,SMB,218.44,249.07,15
CUST_05850,Organic SEO,SMB,159.29,770.06,21
CUST_05851,Paid Social,SMB,515.2,293.09,4
CUST_05852,Referral,Enterprise,168.68,1020.11,21
CUST_05853,Referral,SMB,61.52,409.88,20
CUST_05854,Referral,Enterprise,112.0,821.7,13
CUST_05855,Organic SEO,SMB,77.79,234.5,22
CUST_05856,Email,SMB,179.01,169.07,22
CUST_05857,Paid Social,Enterprise,696.21,563.22,5
CUST_05858,Paid Social,SMB,610.45,127.58,2
CUST_05859,Paid Social,SMB,351.48,270.92,7
CUST_05860,Email,SMB,65.66,305.61,13
CUST_05861,Organic SEO,SMB,150.97,147.61,25
CUST_05862,Organic SEO,Enterprise,276.94,868.89,16
CUST_05863,Paid Social,SMB,530.31,334.1,5
CUST_05864,Organic SEO,SMB,162.06,272.67,15
CUST_05865,Email,SMB,66.42,244.89,21
CUST_05866,Organic SEO,SMB,260.52,222.8,19
CUST_05867,Email,Enterprise,188.7,804.71,16
CUST_05868,Paid Social,Enterprise,897.65,428.97,2
CUST_05869,Referral,Enterprise,186.13,941.89,24
CUST_05870,Email,SMB,85.03,301.15,19
CUST_05871,Paid Social,SMB,672.78,126.44,4
CUST_05872,Paid Social,SMB,245.82,250.61,6
CUST_05873,Email,Enterprise,190.46,609.03,14
CUST_05874,Referral,SMB,168.72,574.95,26
CUST_05875,Organic SEO,SMB,171.2,358.6,13
CUST_05876,Paid Social,Enterprise,707.9,444.89,3
CUST_05877,Referral,SMB,66.73,406.75,21
CUST_05878,Email,SMB,84.08,362.04,15
CUST_05879,Organic SEO,SMB,164.88,278.1,21
CUST_05880,Organic SEO,SMB,119.91,536.94,16
CUST_05881,Paid Social,SMB,478.96,285.92,6
CUST_05882,Email,SMB,153.38,483.68,18
CUST_05883,Organic SEO,SMB,147.98,301.74,17
CUST_05884,Referral,SMB,139.94,239.69,17
CUST_05885,Organic SEO,Enterprise,262.36,676.45,15
CUST_05886,Organic SEO,SMB,260.37,327.21,20
CUST_05887,Organic SEO,Enterprise,176.01,646.73,22
CUST_05888,Referral,SMB,146.38,448.78,20
CUST_05889,Referral,SMB,105.37,82.33,23
CUST_05890,Organic SEO,Enterprise,212.73,855.35,7
CUST_05891,Email,SMB,83.72,311.11,12
CUST_05892,Email,SMB,95.1,400.92,15
CUST_05893,Organic SEO,Enterprise,219.67,871.44,19
CUST_05894,Paid Social,SMB,548.65,152.17,1
CUST_05895,Organic SEO,SMB,97.63,249.13,14
CUST_05896,Paid Social,SMB,344.47,242.64,6
CUST_05897,Referral,Enterprise,197.17,1004.84,16
CUST_05898,Organic SEO,Enterprise,279.03,940.17,10
CUST_05899,Referral,SMB,135.19,290.51,23
CUST_05900,Organic SEO,SMB,176.77,380.89,29
CUST_05901,Email,SMB,98.46,159.25,17
CUST_05902,Organic SEO,SMB,141.8,421.03,22
CUST_05903,Paid Social,SMB,489.94,271.77,5
CUST_05904,Organic SEO,SMB,259.51,319.24,14
CUST_05905,Paid Social,SMB,654.53,148.87,5
CUST_05906,Email,SMB,104.37,305.37,25
CUST_05907,Organic SEO,Enterprise,349.55,880.37,20
CUST_05908,Email,SMB,80.88,339.84,18
CUST_05909,Paid Social,SMB,531.82,241.03,4
CUST_05910,Paid Social,SMB,545.22,185.2,6
CUST_05911,Organic SEO,Enterprise,154.55,917.46,11
CUST_05912,Referral,Enterprise,122.15,949.15,25
CUST_05913,Email,Enterprise,296.52,700.15,15
CUST_05914,Organic SEO,SMB,163.48,534.95,30
CUST_05915,Organic SEO,Enterprise,264.41,827.7,17
CUST_05916,Paid Social,SMB,479.03,401.61,3
CUST_05917,Referral,SMB,50.0,461.27,29
CUST_05918,Email,SMB,121.9,362.71,19
CUST_05919,Paid Social,Enterprise,918.96,546.07,5
CUST_05920,Email,Enterprise,114.86,682.82,9
CUST_05921,Paid Social,Enterprise,892.13,451.42,6
CUST_05922,Referral,Enterprise,168.05,957.52,20
CUST_05923,Paid Social,SMB,685.39,88.74,3
CUST_05924,Email,SMB,169.88,273.61,7
CUST_05925,Paid Social,SMB,757.48,329.42,6
CUST_05926,Email,Enterprise,207.25,829.77,21
CUST_05927,Email,SMB,181.65,381.07,16
CUST_05928,Email,Enterprise,185.04,551.45,18
CUST_05929,Email,SMB,138.34,281.77,18
CUST_05930,Referral,SMB,76.37,532.77,16
CUST_05931,Paid Social,SMB,306.08,210.85,6
CUST_05932,Organic SEO,SMB,82.47,475.47,9
CUST_05933,Paid Social,Enterprise,854.59,368.82,1
CUST_05934,Referral,SMB,100.83,396.88,13
CUST_05935,Organic SEO,SMB,121.0,408.6,16
CUST_05936,Email,SMB,103.06,277.15,13
CUST_05937,Email,SMB,85.21,255.65,12
CUST_05938,Paid Social,SMB,312.89,198.33,4
CUST_05939,Paid Social,SMB,303.09,301.44,6
CUST_05940,Paid Social,Enterprise,898.98,501.98,3
CUST_05941,Organic SEO,SMB,216.02,551.2,17
CUST_05942,Paid Social,SMB,402.14,263.23,5
CUST_05943,Paid Social,SMB,405.97,274.91,6
CUST_05944,Referral,SMB,60.5,750.46,12
CUST_05945,Referral,SMB,58.19,450.42,35
CUST_05946,Organic SEO,SMB,118.24,242.77,20
CUST_05947,Organic SEO,SMB,137.08,433.18,17
CUST_05948,Paid Social,Enterprise,744.71,707.4,1
CUST_05949,Email,SMB,193.91,403.66,13
CUST_05950,Referral,Enterprise,225.03,717.72,28
CUST_05951,Paid Social,Enterprise,524.12,392.87,3
CUST_05952,Paid Social,SMB,360.88,233.54,3
CUST_05953,Email,SMB,50.0,359.03,16
CUST_05954,Email,SMB,130.4,331.33,19
CUST_05955,Paid Social,SMB,482.41,323.63,3
CUST_05956,Email,Enterprise,170.66,802.72,21
CUST_05957,Organic SEO,Enterprise,309.92,670.2,13
CUST_05958,Organic SEO,SMB,231.68,499.99,17
CUST_05959,Email,SMB,217.38,358.6,11
CUST_05960,Referral,SMB,78.35,420.71,22
CUST_05961,Organic SEO,SMB,227.0,254.81,11
CUST_05962,Referral,Enterprise,180.58,830.09,36
CUST_05963,Organic SEO,SMB,208.59,302.21,24
CUST_05964,Email,SMB,144.87,375.2,15
CUST_05965,Organic SEO,Enterprise,300.73,536.67,24
CUST_05966,Referral,SMB,50.0,362.52,12
CUST_05967,Referral,SMB,70.47,410.36,14
CUST_05968,Paid Social,SMB,50.0,251.14,8
CUST_05969,Referral,SMB,75.71,544.71,31
CUST_05970,Referral,Enterprise,93.0,836.55,14
CUST_05971,Email,Enterprise,166.72,833.69,16
CUST_05972,Paid Social,SMB,637.99,228.55,3
CUST_05973,Referral,Enterprise,183.23,1058.83,23
CUST_05974,Referral,SMB,105.12,259.48,26
CUST_05975,Paid Social,Enterprise,1141.28,532.41,2
CUST_05976,Referral,Enterprise,216.75,773.17,24
CUST_05977,Paid Social,SMB,667.54,329.67,2
CUST_05978,Paid Social,Enterprise,920.1,500.59,7
CUST_05979,Organic SEO,SMB,179.52,519.29,20
CUST_05980,Organic SEO,SMB,147.55,381.32,25
CUST_05981,Email,Enterprise,144.64,758.07,13
CUST_05982,Paid Social,Enterprise,747.35,588.11,3
CUST_05983,Referral,Enterprise,172.7,832.44,7
CUST_05984,Paid Social,SMB,581.99,243.87,2
CUST_05985,Paid Social,SMB,370.25,69.87,6
CUST_05986,Paid Social,SMB,745.84,308.95,6
CUST_05987,Organic SEO,Enterprise,244.43,828.16,17
CUST_05988,Referral,SMB,94.49,544.47,29
CUST_05989,Email,Enterprise,185.46,538.27,15
CUST_05990,Referral,SMB,80.33,457.0,26
CUST_05991,Paid Social,SMB,151.38,172.12,3
CUST_05992,Organic SEO,SMB,227.05,337.08,15
CUST_05993,Organic SEO,Enterprise,307.8,702.77,17
CUST_05994,Organic SEO,SMB,260.84,556.49,15
CUST_05995,Paid Social,Enterprise,866.17,440.29,2
CUST_05996,Email,SMB,158.63,545.03,14
CUST_05997,Organic SEO,SMB,102.99,329.99,18
CUST_05998,Email,Enterprise,151.9,628.44,20
CUST_05999,Organic SEO,Enterprise,283.14,907.74,19
CUST_06000,Paid Social,Enterprise,702.99,444.16,5
CUST_06001,Email,SMB,61.48,196.03,11
CUST_06002,Paid Social,SMB,588.84,199.54,6
CUST_06003,Referral,SMB,56.63,100.54,21
CUST_06004,Email,SMB,186.14,318.28,10
CUST_06005,Paid Social,Enterprise,606.63,603.81,3
CUST_06006,Referral,SMB,141.96,505.03,17
CUST_06007,Organic SEO,SMB,222.03,258.37,10
CUST_06008,Paid Social,SMB,339.99,301.69,6
CUST_06009,Email,SMB,94.18,137.51,9
CUST_06010,Paid Social,SMB,303.82,116.04,5
CUST_06011,Referral,SMB,155.83,523.45,15
CUST_06012,Referral,SMB,63.7,355.09,24
CUST_06013,Referral,SMB,142.99,359.24,31
CUST_06014,Organic SEO,Enterprise,401.73,729.51,16
CUST_06015,Organic SEO,SMB,130.36,366.87,16
CUST_06016,Email,SMB,151.79,167.86,13
CUST_06017,Paid Social,Enterprise,958.25,574.31,8
CUST_06018,Organic SEO,Enterprise,198.16,696.28,6
CUST_06019,Organic SEO,Enterprise,208.91,573.42,15
CUST_06020,Paid Social,Enterprise,857.89,538.25,4
CUST_06021,Organic SEO,SMB,180.2,372.55,12
CUST_06022,Referral,Enterprise,100.48,971.88,31
CUST_06023,Referral,SMB,176.74,541.61,30
CUST_06024,Paid Social,SMB,579.06,259.68,5
CUST_06025,Paid Social,Enterprise,879.95,550.64,4
CUST_06026,Paid Social,SMB,469.46,126.48,5
CUST_06027,Referral,Enterprise,125.93,900.39,25
CUST_06028,Paid Social,Enterprise,1004.46,565.44,4
CUST_06029,Email,SMB,133.87,268.77,8
CUST_06030,Paid Social,Enterprise,994.46,522.86,6
CUST_06031,Email,SMB,110.86,162.7,15
CUST_06032,Organic SEO,SMB,205.19,412.36,17
CUST_06033,Email,Enterprise,128.14,574.53,17
CUST_06034,Paid Social,SMB,196.27,203.86,5
CUST_06035,Email,Enterprise,254.75,730.38,19
CUST_06036,Paid Social,SMB,550.33,156.41,4
CUST_06037,Email,SMB,70.03,371.12,13
CUST_06038,Referral,Enterprise,145.71,898.92,31
CUST_06039,Paid Social,SMB,614.28,162.94,5
CUST_06040,Referral,SMB,145.8,499.97,12
CUST_06041,Email,SMB,70.81,220.77,21
CUST_06042,Paid Social,Enterprise,1125.13,439.75,4
CUST_06043,Organic SEO,SMB,154.68,368.21,13
CUST_06044,Paid Social,Enterprise,854.16,365.18,6
CUST_06045,Email,SMB,50.0,146.71,17
CUST_06046,Email,SMB,56.34,267.41,16
CUST_06047,Paid Social,Enterprise,1020.55,476.1,7
CUST_06048,Organic SEO,SMB,151.97,490.99,19
CUST_06049,Referral,SMB,162.59,557.59,22
CUST_06050,Referral,Enterprise,181.51,862.09,20
CUST_06051,Organic SEO,Enterprise,197.3,679.09,28
CUST_06052,Referral,SMB,50.0,334.79,21
CUST_06053,Organic SEO,SMB,148.38,402.21,15
CUST_06054,Organic SEO,Enterprise,302.22,893.66,24
CUST_06055,Referral,Enterprise,150.14,975.47,15
CUST_06056,Organic SEO,Enterprise,232.2,638.89,17
CUST_06057,Organic SEO,SMB,100.45,192.72,16
CUST_06058,Organic SEO,Enterprise,171.78,913.99,15
CUST_06059,Referral,SMB,122.49,356.03,14
CUST_06060,Referral,SMB,129.14,431.53,33
CUST_06061,Organic SEO,SMB,124.01,311.06,23
CUST_06062,Organic SEO,SMB,212.71,376.88,34
CUST_06063,Organic SEO,SMB,135.17,220.36,12
CUST_06064,Organic SEO,SMB,135.52,527.07,17
